track_id,track_name,artist_name,genre,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
TRK001608,Track_1608,Artist_208,rock,2,0,0.8823,0.6106,-10.69,0.1738,0.6299,0.048,0.4338,0.5137,103.3,173841,52
TRK001609,Track_1609,Artist_083,jazz,3,0,0.533,0.6741,-6.453,0.0744,0.3707,0.4302,0.4371,0.3102,122.03,233605,51
TRK001610,Track_1610,Artist_044,rock,0,1,0.7671,0.9162,-6.728,0.3169,0.2514,0.3917,0.214,0.6571,98.22,158574,53
TRK001611,Track_1611,Artist_271,rnb,0,1,0.5772,0.4524,-9.573,0.2349,0.7704,0.0134,0.2439,0.4728,140.71,170464,31
TRK001612,Track_1612,Artist_051,country,1,1,0.217,0.3769,-15.781,0.0839,0.5707,0.0075,0.2896,0.0816,155.46,228724,35
TRK001613,Track_1613,Artist_234,hip-hop,5,0,0.4399,0.9033,-2.852,0.047,0.0915,0.0178,0.2225,0.5162,149.27,174665,63
TRK001614,Track_1614,Artist_242,country,7,0,0.6631,0.66,-9.198,0.1587,0.1399,0.1289,0.0298,0.6085,203.51,194135,47
TRK001615,Track_1615,Artist_022,rock,9,1,0.8397,0.6418,-13.677,0.063,0.3042,0.0177,0.2248,0.37,133.5,210715,70
TRK001616,Track_1616,Artist_061,hip-hop,7,1,0.9149,0.1783,-22.401,,,0.0612,0.0852,0.3874,169.47,208113,48
TRK001617,Track_1617,Artist_278,pop,7,0,0.7072,0.5244,-13.617,0.0423,0.6117,0.1278,0.378,0.8766,127.15,166454,75
TRK001618,Track_1618,Artist_178,rnb,11,0,0.6784,,-5.347,0.2266,0.0635,,0.3144,0.4897,114.2,224799,43
TRK001619,Track_1619,Artist_043,country,3,0,0.421,0.3584,-19.16,0.309,0.9352,0.0417,0.3874,0.4924,125.34,168710,42
TRK001620,Track_1620,Artist_347,rnb,9,1,0.2741,0.8785,-6.556,0.1128,0.1915,0.1999,0.2806,0.3894,126.66,284279,39
TRK001621,,Artist_093,rnb,11,0,0.669,0.4788,-13.103,0.0605,0.6706,0.082,0.3415,0.5547,118.54,191937,50
TRK001622,Track_1622,Artist_002,latin,6,1,0.6024,0.5505,-10.85,0.0478,0.5378,0.1559,0.2034,0.3702,91.69,237355,51
TRK001623,Track_1623,Artist_323,rock,10,0,0.6293,0.1989,-18.65,0.2183,0.8766,0.0871,0.1756,0.0605,94.58,242991,30
TRK001624,Track_1624,Artist_006,latin,1,1,0.6757,0.4744,-15.728,0.0277,0.166,0.1879,0.1458,0.4407,153.73,194030,39
TRK001625,Track_1625,Artist_194,electronic,10,1,0.7647,0.4695,-17.187,0.1163,0.7298,0.0081,0.1314,0.6379,145.36,166481,54
TRK001626,Track_1626,Artist_347,hip-hop,6,1,0.3028,0.2672,-16.936,0.0367,0.327,0.3784,0.1058,0.4019,171.8,242834,72
TRK001627,Track_1627,Artist_202,electronic,2,0,0.6794,0.5913,-7.839,0.0275,0.5916,0.0755,0.4339,0.5884,111.0,145983,57
TRK001628,Track_1628,Artist_205,rock,0,1,0.7955,,-13.945,0.006,0.5263,0.098,0.1507,0.4401,108.39,152859,50
TRK001629,Track_1629,Artist_136,rock,8,1,0.376,0.5265,-14.935,0.205,0.6239,0.1278,0.152,0.5691,89.82,237314,46
TRK001630,Track_1630,Artist_045,rock,5,0,0.2315,0.7054,-9.427,0.0639,0.3231,0.0068,0.2117,0.2711,151.57,200964,24
TRK001631,Track_1631,Artist_200,pop,3,0,0.7089,0.7193,-7.309,0.0876,0.4686,0.2227,0.0924,0.5018,97.02,178189,68
TRK001632,Track_1632,Artist_314,hip-hop,4,0,0.8025,0.7404,-8.225,0.2024,0.2625,0.1365,0.555,0.4938,121.14,187559,68
TRK001633,Track_1633,Artist_032,rnb,11,0,0.6077,,-6.291,0.1704,0.3863,0.2228,0.2357,0.4798,130.77,174202,34
TRK001634,Track_1634,Artist_308,electronic,5,0,0.6054,0.7567,-5.317,0.2147,0.3161,0.3448,0.4558,0.5341,78.22,308151,75
TRK001635,Track_1635,Artist_145,electronic,0,1,0.7148,0.3345,-16.235,0.1091,1.0,0.0014,0.4059,0.5416,143.75,255827,52
TRK001636,Track_1636,Artist_188,hip-hop,3,1,0.5115,0.7668,-11.431,0.1873,0.3413,0.0782,0.1576,0.305,150.28,172905,44
TRK001637,Track_1637,Artist_058,hip-hop,1,1,0.5912,0.4492,-15.641,0.3246,0.3138,0.1565,0.0982,0.3904,129.75,195930,52
TRK001638,Track_1638,Artist_218,,8,1,0.2863,0.7791,-8.066,0.2675,0.1194,0.0139,0.2021,0.3074,119.57,236856,43
TRK001639,Track_1639,Artist_064,country,9,1,0.5055,0.4392,-15.98,0.2052,0.6684,0.3929,0.3621,0.5082,121.1,166088,25
TRK001640,Track_1640,Artist_096,pop,10,1,0.8198,0.9135,,0.0599,0.3133,0.0015,0.0514,0.7931,161.21,184857,69
TRK001641,Track_1641,Artist_252,jazz,7,0,0.5728,0.5485,-11.467,0.1883,0.3215,0.0078,0.1779,0.3144,123.49,196584,43
TRK001642,Track_1642,Artist_018,classical,9,1,0.7383,0.7671,-10.807,0.1412,0.6361,0.3108,0.2708,0.7393,121.43,170337,40
TRK001643,Track_1643,Artist_157,electronic,5,0,0.6115,0.5465,-10.207,0.0953,0.4851,0.1236,0.3691,0.507,102.77,259338,45
TRK001644,Track_1644,Artist_208,rnb,7,0,0.4555,0.4119,-14.902,0.082,0.6638,0.0922,0.1385,0.5419,55.0,177853,35
TRK001645,,Artist_047,rock,1,0,0.5606,0.556,-10.981,0.184,0.2183,0.148,0.3172,0.3806,152.7,204760,41
TRK001646,Track_1646,Artist_103,rnb,6,1,0.652,0.4114,-13.312,0.1071,0.7894,0.06,0.1839,0.5937,121.92,215250,56
TRK001647,Track_1647,Artist_120,classical,6,0,0.7221,0.3859,-17.198,0.237,0.5339,0.288,0.3018,0.6657,97.49,281376,48
TRK001648,Track_1648,Artist_232,country,0,1,0.9198,0.5587,-8.938,0.1138,0.307,0.0882,0.0276,0.6719,181.09,206116,56
TRK001649,Track_1649,Artist_341,jazz,6,1,0.8727,0.8463,-5.693,0.2652,0.0966,0.0252,0.3502,1.0,134.3,306162,49
TRK001650,Track_1650,Artist_292,country,8,0,0.8153,0.3644,-12.655,0.0572,0.8845,0.0545,0.1665,0.6329,116.23,193678,50
TRK001651,Track_1651,Artist_067,metal,4,0,0.8427,0.7975,-8.423,0.2433,0.2864,0.2427,0.3111,1.0,150.51,200064,51
TRK001652,Track_1652,Artist_007,hip-hop,6,0,0.8727,0.778,-3.721,0.2529,0.062,0.2743,0.3707,1.0,132.3,252163,53
TRK001653,Track_1653,Artist_019,country,3,1,0.8292,0.8375,-7.564,0.3653,0.067,0.1199,0.1635,0.4151,131.76,296403,64
TRK001654,Track_1654,Artist_208,classical,3,0,0.5743,0.7635,-1.595,0.0956,0.4902,0.0607,0.1897,0.783,104.96,198097,42
TRK001655,Track_1655,Artist_055,hip-hop,1,1,0.5341,0.3886,,0.2772,0.5689,0.0076,0.1856,0.5193,141.5,265627,51
TRK001656,Track_1656,Artist_081,latin,3,0,0.6604,0.1528,-18.315,0.2804,0.9481,0.031,0.2483,0.4445,148.33,248133,36
TRK001657,Track_1657,Artist_296,hip-hop,9,1,0.6761,0.827,-6.603,0.1335,0.3179,0.2095,0.521,0.5247,105.11,175765,51
TRK001658,Track_1658,Artist_305,electronic,11,1,0.8218,0.348,-14.77,0.1019,0.0366,0.2661,0.2145,0.3812,68.94,209185,61
TRK001659,Track_1659,Artist_293,pop,7,1,0.6241,0.7469,-7.658,0.2198,0.4807,0.0477,0.3225,0.4027,148.6,208169,54
TRK001660,Track_1660,Artist_089,rock,7,1,0.5443,0.3249,-19.253,0.1132,0.5217,0.0461,0.2568,0.8089,139.6,163581,41
TRK001661,Track_1661,Artist_217,country,7,0,0.4222,0.4262,-20.776,0.3847,0.5089,0.2639,0.1138,0.4769,145.58,217388,32
TRK001662,Track_1662,Artist_214,hip-hop,5,1,0.6581,0.3691,-10.363,0.08,0.908,0.0087,0.0787,0.2307,123.29,213600,51
TRK001663,Track_1663,Artist_065,hip-hop,5,0,0.4433,,-16.908,0.2527,0.9454,0.0166,0.4152,0.1703,148.96,226862,41
TRK001664,Track_1664,Artist_194,rock,7,0,0.5219,0.4548,-20.469,0.0622,0.6339,0.0687,0.5698,0.0795,103.72,213142,32
TRK001665,Track_1665,Artist_184,hip-hop,9,0,0.5909,0.4369,-13.722,0.1917,0.6942,0.0345,0.0924,0.6832,116.78,179972,46
TRK001666,Track_1666,Artist_139,country,4,1,0.4684,0.6629,-7.9,0.1847,0.5132,0.0762,0.1615,0.5009,92.69,320077,46
TRK001667,Track_1667,Artist_263,rnb,6,1,0.5267,0.7742,-8.54,0.2102,0.4832,0.1421,0.1891,0.6496,154.41,219763,48
TRK001668,Track_1668,Artist_237,pop,5,1,0.5839,0.4488,-15.684,0.168,0.8315,0.1537,0.1535,0.4703,120.69,268495,68
TRK001669,Track_1669,Artist_186,electronic,3,0,0.5253,0.7731,-7.036,0.2773,0.2463,0.0811,0.3998,0.7276,128.49,229713,52
TRK001670,Track_1670,Artist_254,hip-hop,3,0,0.8486,0.7446,-4.974,0.374,0.1227,0.052,0.2323,0.621,134.13,277814,68
TRK001671,Track_1671,Artist_267,electronic,0,1,0.7616,0.4282,-14.36,0.0535,0.5259,0.0379,0.2017,0.5958,115.32,175078,54
TRK001672,Track_1672,Artist_198,hip-hop,5,1,0.643,0.4732,-10.371,0.279,0.5497,0.0115,0.114,0.5543,145.03,205998,52
TRK001673,Track_1673,Artist_094,hip-hop,8,1,0.6209,0.7604,-4.783,0.0296,,0.0013,0.0224,0.3867,168.42,189836,66
TRK001674,Track_1674,Artist_265,hip-hop,8,0,0.3574,0.8547,-5.7,0.0564,0.0,0.1451,0.498,0.3798,149.43,184261,57
TRK001675,Track_1675,Artist_251,electronic,11,0,0.698,0.7273,-11.455,0.0814,0.3513,0.0147,0.1476,0.5641,73.75,222038,64
TRK001676,Track_1676,Artist_344,hip-hop,0,0,0.7874,0.2552,-18.885,0.1054,0.4626,0.12,0.4566,0.5514,125.07,198920,58
TRK001677,Track_1677,Artist_053,hip-hop,9,1,,0.4302,-13.378,0.199,0.5852,0.2535,0.1386,0.651,126.35,145778,34
TRK001678,Track_1678,Artist_147,country,9,0,0.4077,0.9134,-3.773,,0.1135,0.3303,0.0993,0.574,156.78,196377,52
TRK001679,Track_1679,Artist_323,classical,5,1,0.5443,0.3637,-14.602,0.1205,0.657,0.0563,0.3006,0.4065,106.63,192630,39
TRK001680,Track_1680,Artist_180,rock,3,0,0.3781,0.9029,-2.236,0.2999,0.2503,0.0879,0.2161,0.592,92.87,249633,45
TRK001681,Track_1681,Artist_329,country,4,0,0.7141,0.5635,-10.434,0.2095,0.5658,0.3134,0.246,0.5403,145.4,144888,79
TRK001682,Track_1682,Artist_005,rnb,8,1,0.5745,0.6919,-9.383,0.146,0.7082,0.1487,0.0585,0.5466,121.46,186919,39
TRK001683,Track_1683,Artist_013,pop,10,0,0.713,0.8985,-3.09,0.1561,0.0084,0.0187,0.3043,0.9582,104.53,176232,70
TRK001684,Track_1684,Artist_278,electronic,7,0,0.158,0.7076,-3.516,0.0555,0.3427,0.0858,0.2289,0.3286,114.72,243523,41
TRK001685,Track_1685,Artist_126,rock,6,1,0.8285,0.3157,-20.332,0.1561,0.723,0.0819,0.4123,0.5805,82.49,185454,48
TRK001686,Track_1686,Artist_182,classical,7,0,0.7118,0.4841,-12.279,0.0207,0.5462,0.0716,0.5125,0.4236,126.76,257072,38
TRK001687,Track_1687,Artist_150,rock,0,1,0.6324,0.6725,-5.175,0.0109,0.0998,0.0109,0.4555,0.7969,113.49,207881,56
TRK001688,Track_1688,Artist_143,jazz,7,0,0.7766,0.8723,-7.394,0.1635,0.0,0.0163,0.3697,0.5407,136.92,232039,48
TRK001689,Track_1689,Artist_328,rock,0,0,0.4091,0.3765,-13.515,0.1421,0.6247,0.0726,0.1143,0.3529,116.26,259756,40
TRK001690,Track_1690,Artist_033,hip-hop,11,0,0.7482,0.8634,-2.51,0.0052,0.0,0.0935,0.0578,0.8657,122.99,155903,69
TRK001691,Track_1691,Artist_270,latin,10,0,0.6064,0.4317,-17.752,0.0851,0.5082,0.0886,0.2602,0.3181,109.25,198877,40
TRK001692,Track_1692,Artist_311,hip-hop,6,0,0.6687,0.5897,-9.46,0.2297,0.2938,0.0993,0.2155,0.7135,114.87,228949,58
TRK001693,Track_1693,Artist_230,rnb,4,1,0.4597,0.5915,-11.584,0.3112,0.3548,0.0116,0.3049,0.0951,90.37,218904,58
TRK001694,Track_1694,Artist_138,metal,8,0,0.5433,0.6983,-8.771,0.1694,0.5055,0.3273,0.2944,0.3423,150.9,151635,49
TRK001695,Track_1695,Artist_056,rnb,7,0,0.442,0.6797,-9.762,0.2071,0.1262,0.1005,0.3813,0.4698,120.83,241343,50
TRK001696,Track_1696,Artist_239,pop,8,1,0.5411,0.1772,-17.213,0.1439,0.9793,0.3802,0.4065,0.7892,66.3,212147,52
TRK001697,Track_1697,Artist_164,country,6,0,-0.7191287313066267,0.5781,-11.529,0.1607,0.3191,0.0775,0.2112,0.4452,77.61,215770,42
TRK001698,Track_1698,Artist_053,pop,2,0,0.7427,0.6854,-9.94,0.0313,0.2342,,0.32,0.6541,151.05,200039,69
TRK001699,Track_1699,Artist_126,hip-hop,0,1,0.5404,0.7329,-8.859,0.2066,0.3509,0.2814,0.1205,0.7563,120.79,66819,52
TRK001700,Track_1700,,rnb,3,1,0.7689,0.3578,-16.878,0.1107,0.5928,0.2824,0.143,0.3257,121.44,234545,66
TRK001701,Track_1701,Artist_093,jazz,6,0,0.6359,0.4879,-15.64,0.8987514772462368,0.3514,0.0569,0.2475,0.0,121.92,236461,42
TRK001702,Track_1702,Artist_063,electronic,5,0,0.8117,0.4886,-14.29,0.3582,0.4448,0.12,0.3963,0.8983,135.65,191035,85
TRK001703,Track_1703,Artist_239,hip-hop,6,0,0.2985,0.7262,-7.765,0.1561,0.0,0.1138,0.1591,0.5473,164.86,143196,71
TRK001704,Track_1704,Artist_070,country,3,1,0.6343,0.6227,-9.411,0.3403,0.4459,0.0651,0.5104,0.4732,134.46,185906,44
TRK001705,Track_1705,Artist_322,jazz,11,0,0.488,0.8944,-1.673,,,0.1814,0.2878,0.593,130.61,254774,53
TRK001706,Track_1706,Artist_300,hip-hop,4,1,0.7875,0.7841,-6.219,0.0368,0.3757,0.1127,0.2039,0.8682,106.0,191646,70
TRK001707,Track_1707,Artist_344,rnb,10,0,0.6101,0.2215,-20.171,0.2213,0.8893,0.0033,0.2149,0.3788,78.81,211013,52
TRK001708,Track_1708,Artist_319,rock,4,0,0.7295,0.3212,-19.158,0.1226,0.9671,0.1833,0.1174,0.5168,135.29,194989,46
TRK001709,Track_1709,Artist_086,pop,5,1,0.7246,0.3562,-15.516,0.2982,1.0,0.1614,0.2145,0.8671,137.55,224192,69
TRK001710,Track_1710,Artist_075,jazz,7,0,0.5886,0.7341,-8.108,0.0278,0.4343,0.0359,0.1225,0.348,152.79,150741,33
TRK001711,Track_1711,Artist_120,metal,3,0,0.4701,0.6895,-9.016,0.0221,0.1976,0.0006,0.4123,0.5959,169.94,200898,43
TRK001712,Track_1712,Artist_164,rock,2,1,0.5419,0.558,-11.145,0.0701,0.833,0.2005,0.062,0.2692,89.52,259332,40
TRK001713,Track_1713,Artist_308,rock,4,1,0.3977,0.7238,-6.935,0.044,0.0613,0.1628,0.4385,0.7636,104.81,168731,42
TRK001714,Track_1714,Artist_256,pop,9,0,0.8838,0.629,-9.569,0.2477,0.0285,0.1438,0.6735,0.7206,140.71,197633,50
TRK001715,Track_1715,Artist_225,rnb,1,1,0.6153,0.722,-8.492,0.2303,0.6115,0.1648,0.1544,0.4559,122.03,257381,60
TRK001716,Track_1716,Artist_307,rock,5,1,0.4383,0.7284,-9.738,0.0928,,0.1094,0.1971,0.2321,162.41,243601,33
TRK001717,Track_1717,Artist_226,hip-hop,8,1,0.3339,0.4747,-14.905,0.2432,0.1877,0.0937,0.1277,0.3034,116.58,230357,38
TRK001718,Track_1718,Artist_133,metal,8,0,0.7201,0.7126,-6.458,0.0383,0.0435,0.04,0.2865,0.6568,178.03,227498,62
TRK001719,Track_1719,Artist_145,pop,5,1,0.53,0.6343,-10.977,0.3527,0.4649,0.0772,0.1546,0.719,123.57,226785,70
TRK001720,Track_1720,Artist_181,electronic,0,0,0.7922,0.8112,-9.115,0.2478,0.0322,0.0986,0.1377,0.4936,167.57,199628,56
TRK001721,Track_1721,Artist_031,hip-hop,0,1,0.48,0.3755,-13.188,0.2809,0.4938,0.0062,0.3346,0.249,55.0,259595,36
TRK001722,Track_1722,Artist_259,country,5,1,0.5555,0.7185,-10.265,0.1329,0.6354,0.0193,0.2572,0.462,135.62,188916,42
TRK001723,Track_1723,Artist_228,rock,9,0,0.6327,0.4283,-14.499,0.0198,0.9583,0.2964,0.0928,0.3451,122.65,165257,51
TRK001724,Track_1724,Artist_256,hip-hop,0,1,0.6148,0.4133,-13.826,0.1294,0.6131,0.1305,0.1008,0.3787,63.38,147723,60
TRK001725,Track_1725,Artist_187,pop,10,0,0.7747,0.5252,-12.438,0.1009,0.4477,0.0372,0.3475,0.4123,121.57,182251,62
TRK001726,Track_1726,Artist_274,classical,8,0,0.7954,0.3641,-21.441,0.1676,0.7983,0.3759,0.1175,0.6105,87.34,181678,48
TRK001727,Track_1727,Artist_332,country,0,1,0.8266,0.611,-9.7,0.2352,0.2879,0.0074,0.2995,0.5489,107.45,177987,42
TRK001728,Track_1728,Artist_199,pop,4,1,0.745,0.4107,-12.047,0.3382,0.1878,0.5364,0.3176,0.5309,130.55,157097,56
TRK001729,,Artist_156,hip-hop,2,1,0.71,0.5123,-10.999,0.0894,0.0,0.1023,0.4954,0.6036,118.56,226831,64
TRK001730,Track_1730,Artist_037,rnb,11,1,0.8001,0.7405,-12.383,0.207,0.2463,0.1557,0.1845,0.4209,131.98,167408,58
TRK001731,Track_1731,Artist_272,pop,6,1,0.5161,0.503,-8.254,0.0486,0.6557,0.1165,0.5735,0.5652,126.4,234680,55
TRK001732,Track_1732,Artist_316,rock,3,0,,0.4238,-17.592,0.1086,0.579,0.0023,0.3538,0.646,187.92,242445,45
TRK001733,Track_1733,Artist_245,electronic,3,1,0.6149,0.3074,-19.609,0.2117,0.8384,0.268,0.1518,0.4722,129.26,325785,56
TRK001734,Track_1734,Artist_303,rock,6,0,0.8523,0.3984,-13.516,0.0128,0.7654,0.3649,0.0978,0.549,125.15,189542,35
TRK001735,Track_1735,Artist_301,rock,0,0,0.489,0.5747,-10.361,0.4481,,0.0353,0.2432,0.4227,133.79,202814,44
TRK001736,Track_1736,Artist_279,hip-hop,3,0,0.7142,0.3066,,0.258,0.7269,0.1809,0.4243,0.4884,121.27,176415,55
TRK001737,Track_1737,Artist_176,pop,1,0,0.8181,0.8178,-7.262,0.1403,0.2319,0.1377,0.201,0.7216,77.65,157280,78
TRK001738,Track_1738,Artist_035,electronic,7,0,0.6019,0.8788,-1.738,0.1691,0.1146,0.1344,0.5027,0.416,141.37,191088,66
TRK001739,Track_1739,Artist_002,jazz,8,1,0.4385,0.4362,-14.489,0.1789,0.5172,0.2289,0.0496,0.6836,158.14,175079,52
TRK001740,Track_1740,Artist_072,electronic,5,1,0.2703,0.6288,-13.61,0.0977,0.0882,0.0799,0.125,0.2665,165.55,156718,41
TRK001741,Track_1741,Artist_151,pop,1,0,0.4289,0.4294,-11.841,0.0313,0.7815,0.0361,0.3267,0.4053,141.3,220650,70
TRK001742,Track_1742,Artist_260,country,4,0,0.7046,0.6217,-9.84,0.2075,0.3092,0.0946,0.1975,0.7944,114.47,161759,64
TRK001743,Track_1743,Artist_160,pop,10,1,0.8787,0.6574,-7.085,0.2357,0.2633,0.2379,0.2429,0.614,129.36,235464,61
TRK001744,Track_1744,Artist_009,classical,2,0,0.4604,0.4379,-13.107,0.0731,0.4646,0.0463,0.2257,0.4531,172.02,248512,39
TRK001745,Track_1745,Artist_074,hip-hop,1,1,0.3498,0.4434,-8.983,0.1018,0.3153,0.194,0.1291,0.0,115.73,171087,46
TRK001746,Track_1746,Artist_342,country,1,1,0.5971,0.7107,-9.047,0.1529,0.2739,0.0701,0.4978,0.2107,88.58,272933,42
TRK001747,Track_1747,Artist_345,pop,9,0,0.4931,0.9298,-3.51,0.2251,0.1632,0.1023,0.0617,0.5927,183.86,228053,50
TRK001748,Track_1748,Artist_132,pop,1,1,0.4071,0.5434,-10.461,0.177,0.3296,0.2291,0.2864,0.4575,93.49,206720,50
TRK001749,Track_1749,Artist_281,hip-hop,6,1,0.4588,0.4084,-15.683,0.0095,0.7783,0.0245,0.1485,0.5985,77.99,129961,29
TRK001750,Track_1750,Artist_252,pop,11,1,0.8427,0.851,-3.512,0.068,0.0827,0.0073,0.525,0.8713,130.94,132906,75
TRK001751,Track_1751,Artist_326,rock,7,0,0.4192,0.7054,-14.965,0.1408,0.0187,0.111,0.1466,0.199,133.45,280769,48
TRK001752,Track_1752,Artist_310,classical,4,1,0.8684,0.5401,-12.277,0.1044,0.7071,0.1287,0.1477,0.8581,134.83,269383,54
TRK001753,Track_1753,Artist_220,country,2,1,0.5703,0.3281,-17.009,0.2232,0.7077,0.093,0.0821,0.2071,146.59,281983,49
TRK001754,Track_1754,Artist_138,pop,0,0,0.7017,0.522,-12.821,0.2477,0.6334,0.0556,0.1907,0.7038,117.47,293577,68
TRK001755,Track_1755,Artist_219,rnb,1,1,0.4741,0.6423,-11.799,0.3334,0.5173,0.0916,0.2101,0.4069,117.88,271861,38
TRK001756,Track_1756,Artist_112,country,11,1,0.7582,0.7327,-5.888,0.1042,0.097,0.0203,0.301,1.0,105.95,220727,61
TRK001757,Track_1757,Artist_122,rnb,1,0,0.4584,0.5373,-13.289,0.1968,0.3687,0.1244,0.3264,0.3381,125.83,235191,39
TRK001758,Track_1758,Artist_213,jazz,0,0,0.7242,0.6055,-10.238,0.179,0.5806,0.0051,0.2122,0.5745,137.17,179205,49
TRK001759,Track_1759,Artist_200,jazz,9,1,0.6935,0.6676,-9.395,0.2199,0.6628,0.0352,0.2841,0.6242,147.39,220736,63
TRK001760,Track_1760,Artist_203,electronic,5,0,0.8324,0.2806,-16.725,0.1751,0.7307,0.1089,0.3381,0.4792,96.86,243552,57
TRK001761,Track_1761,Artist_135,jazz,4,1,0.4276,0.7576,-4.184,0.0936,0.1295,0.0438,0.2245,0.3281,87.11,244417,39
TRK001762,Track_1762,Artist_143,rnb,8,0,0.4651,0.4616,-13.415,0.0292,0.8412,0.2768,0.0134,0.8176,146.78,204354,49
TRK001763,Track_1763,Artist_004,pop,6,1,0.6744,0.3795,-13.8,0.0521,0.5077,0.1138,0.2802,0.3764,107.19,118667,46
TRK001764,Track_1764,Artist_211,rock,10,1,0.8355,0.5507,-11.567,0.0229,0.5086,0.0876,0.1687,0.5024,94.42,141903,48
TRK001765,Track_1765,Artist_201,pop,5,1,0.3234,0.5672,-12.635,0.2499,0.3558,0.3339,0.1616,0.3743,70.2,231420,60
TRK001766,Track_1766,Artist_327,latin,8,1,0.7081,0.6815,-9.319,0.3548,0.3669,0.0788,0.2245,0.642,161.41,187258,76
TRK001767,Track_1767,,hip-hop,10,0,0.6051,0.5929,-11.579,0.2459,0.2369,0.022,0.2054,0.4065,129.72,239934,70
TRK001768,Track_1768,Artist_164,jazz,5,0,0.6386,0.558,-10.473,0.0717,0.3745,0.1274,0.1295,0.7043,137.27,155224,52
TRK001769,Track_1769,Artist_024,country,3,1,0.4911,0.78,-6.605,0.2464,0.107,0.0347,0.1389,0.5715,134.25,271271,52
TRK001770,Track_1770,Artist_069,metal,11,1,0.7227,0.7822,-8.539,0.1908,0.337,0.0303,0.3118,0.6526,127.95,167807,65
TRK001771,Track_1771,Artist_118,pop,2,0,0.5545,0.4613,-14.339,0.25,0.568,0.0009,0.3097,0.5615,121.35,276443,56
TRK001772,Track_1772,Artist_132,country,0,1,0.4783,0.3526,-19.599,0.3379,0.8058,0.1118,0.2813,0.2359,120.03,140182,24
TRK001773,Track_1773,Artist_127,rnb,6,1,0.442,0.727,-8.412,0.1155,0.1243,0.1443,0.3002,0.398,94.65,237150,64
TRK001774,Track_1774,Artist_138,pop,11,0,0.6879,0.3848,-15.531,0.0489,0.5777,0.0851,0.44,0.4903,72.57,168083,44
TRK001775,Track_1775,Artist_269,classical,1,0,0.6029,0.3179,-13.028,0.1278,0.7946,0.1068,0.1252,0.5999,184.88,209601,54
TRK001776,Track_1776,Artist_046,rock,10,1,,0.5639,,0.1473,0.5906,0.0024,0.2497,0.3482,123.06,258435,47
TRK001777,Track_1777,Artist_116,jazz,9,1,0.3921,0.8169,,0.107,0.0,0.1955,0.3605,0.4552,109.75,250579,62
TRK001778,Track_1778,Artist_057,hip-hop,11,0,0.449,0.5852,-10.682,0.1105,0.472,0.048,0.2534,0.0774,99.57,172960,54
TRK001779,Track_1779,Artist_108,rock,5,1,0.6059,0.4979,-12.564,0.2297,0.3557,0.0391,0.1917,0.3721,151.39,182434,40
TRK001780,Track_1780,Artist_239,pop,3,1,0.6717,0.8541,-5.716,0.0289,0.3095,0.0189,0.205,0.3541,126.05,139225,72
TRK001781,Track_1781,Artist_017,pop,6,0,0.8645,0.7397,-8.093,0.1336,0.5952,0.323,0.1025,0.4456,97.82,129360,59
TRK001782,Track_1782,Artist_119,pop,1,0,0.8645,0.5753,,0.2514,0.0,0.041,0.0463,0.7062,113.5,172476,56
TRK001783,Track_1783,Artist_009,electronic,10,1,0.5467,0.4508,-9.963,0.3359,0.4311,0.3046,0.0517,1.0,130.72,171537,36
TRK001784,Track_1784,Artist_334,rock,7,0,0.522,0.3194,-17.888,0.1501,0.7281,0.0073,0.2619,0.4316,111.17,142216,40
TRK001785,Track_1785,Artist_254,pop,5,0,0.764,0.6023,-10.0,0.0999,0.397,0.2941,0.0542,0.6645,144.82,200761,45
TRK001786,Track_1786,Artist_086,jazz,6,0,0.7565,0.3994,-20.778,0.1017,0.7698,0.4668,0.1954,0.3933,181.47,208541,55
TRK001787,Track_1787,Artist_070,jazz,8,1,0.7839,0.5577,-9.918,0.0082,0.4565,0.1001,0.0997,0.4093,110.19,209402,36
TRK001788,Track_1788,Artist_035,electronic,6,0,0.8453,0.6731,-6.588,0.0404,0.2316,0.0978,0.4319,1.0,114.02,174046,62
TRK001789,Track_1789,Artist_166,latin,10,1,0.5584,0.577,-13.62,0.2406,0.2393,0.291,0.1264,0.3583,98.76,183941,40
TRK001790,Track_1790,Artist_263,hip-hop,11,1,0.5612,0.861,-6.185,0.2255,0.0,0.0365,0.2724,0.2439,117.7,195743,58
TRK001791,Track_1791,Artist_204,country,11,0,0.8658,0.6096,-9.595,0.0693,0.2567,0.0293,0.1751,0.6972,67.11,246767,49
TRK001792,Track_1792,Artist_308,pop,7,0,0.5003,0.8133,-6.064,0.1503,0.0849,0.0649,0.2164,0.4824,152.78,179544,69
TRK001793,Track_1793,Artist_120,classical,8,0,0.6298,0.6816,-7.978,0.1359,0.3875,0.1013,0.3379,0.6792,84.64,134458,53
TRK001794,Track_1794,Artist_098,metal,3,0,0.8794,0.7827,-7.412,0.0067,0.1891,0.222,0.2436,1.0,99.42,195547,62
TRK001795,Track_1795,Artist_167,country,0,1,0.6229,0.5158,-8.552,0.1464,0.367,0.1732,0.3248,0.5773,124.35,190371,41
TRK001796,Track_1796,Artist_071,electronic,4,1,0.6313,0.8227,-7.374,0.2509,0.0,0.1237,0.2187,0.6629,160.57,137322,64
TRK001797,Track_1797,Artist_341,electronic,10,1,0.5853,0.8082,-0.299,0.2,0.0654,0.4368,0.4195,0.715,98.08,192032,68
